중랑구,중랑천제방 장미벚꽃길,4.0,https://lh5.googleusercontent.com/p/AF1QipMJD_WzIDMfyAppRN5o1eJYR4AmmqGKvDm6Pa0_=w426-h240-k-no,서울특별시 중랑구 중화동 410-11, 별표 4개 ,야간에 걷기도 좋고 배방산둘레길 걷고 아침이나 언제든 걷기 넘 좋음.벚꽃이 넘 멋지고 이쁩니다.
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 4개 ,가을 풍경 보고 좋은데요~백숙은 아닌거같아요~
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 4개 ,한정식집 백제장 식사하러갔다왔어요.
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 5개 ,멀리 빌딩 숲과 어우러진 남한산성이 아주 멋 있었어요산책길도 좋았구요힐링에 최고인 길이었어요
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 4개 ,간편하게 산책하기 좋은 장소이고요주차비가 무조건 1천원 저렴하네요
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 5개 ,또 가고 싶은곳
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 5개 ,"역사, 문화가 살아 있는곳  선조의 얼이  살아 있는 곳  꼭 가봐야 할 곳"
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 3개 ,사람이 정말 많네요. 산성보수 공사도 일부하고있네요. 옛날식으로 고증해서 복원됬으면 더 좋겠다는 생각이듭니다.
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 4개 ,산책코스  소나무가많아 너무좋아요
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 4개 ,문화역사가 살아숨쉬는곳 산책코스로 좋음
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 3개 ,걷기 좋음
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 5개 ,성남최고명산ㆍ경관수려하고특히소나무향참조슴니다 영화남한산성 실감납니댜
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 5개 ,걷기에 좋고 사진찍기에 좋은장소
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 5개 ,역사적 장소라는 거빼고는 잘모르겠음
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 4개 ,조우와~~~ 아주 조우와~~~~남한산성을 엄미리에서 올라가봤네요~~^^
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 5개 ,역사적으로도 유명한곳이죠트레킹코스로도 아주 좋아요
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 5개 ,국립공원으로아주좋아요~^^
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 5개 ,고즈넉하나 현재는공사중
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 4개 ,생각보다 문이 아담함
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 5개 ,봄이나 가을에 가족과 산책하기 좋은 곳.
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 5개 ,산책하기가 좋와요
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 5개 ,성길따라 걸어가는 맛이 납니다. 몽골군이 어디에서 포를 쐈는지 궁굼하군요.
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 5개 ,세게유산 역사적 장소
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 5개 ,관광과 역사을 한눈에 늦낄수 있는곳
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 4개 ,좋은 자연과 경관 산책로
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 5개 ,좋음
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 4개 ,남한산성은 주차하고 이동하는 것으로는 북문 출발 남문이 제일 좋다고 봅니다
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 5개 ,"유네스코 세계문화유산으로 역사적가치가 많은 곳. 성남,광주지역에 걸쳐있음"
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 5개 ,산책하기좋아요
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 4개 ,산책하기 좋은곳
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 5개 ,산세가 너무 좋아요
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 4개 ,이따금 걸어보세요 신선해져요
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 4개 ,가 볼만한 자리에요
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 4개 ,산책하기에 좋은 곳 입니다~
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 4개 ,단풍 구경도 하고 가볍게 산책도 하고언제 가도 계절벌로 다 좋습니다~
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 5개 ,한번씩 돌아보기 좋은곳
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 5개 ,등산로 근처 먹거리 많음
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 5개 ,가늘에 더욱 볼거리 많아요
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 5개 ,역사가 깊은곳이라
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 5개 ,공기가  힘이 안들고 편인함음 느낄수 있어서
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 4개 ,역사의 교훈을 생각하게 하는 곳 아름다운 경치 울창한 소나무 숲
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 5개 ,힘든데좋아
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 5개 ,걷기 너무좋은 곳
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 4개 ,단풍이너무이쁘네요!
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 5개 ,마스크 좀 쓰고 다니셨으면 해요
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 5개 ,산책하기 딱 좋습니다
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 5개 ,쉬엄 쉬엄 올라가기 딱이네요
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 2개 ,산성에서음주못하게되엇는데 아직도술을파는곳이잇네요.강력한단속이이뤄져야되는거아닌지요
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 4개 ,가벼운 트래킹에 굿굿굿
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 4개 ,운동하기 좋아요. 솔직히 볼 거는 별루 없어요~
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 5개 ,가을에 가도 좋고 겨울에 가도 좋아요.
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 5개 ,맞습니다역사의 장소 북믈
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 5개 ,소중한 우리의 세계문화유산
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 5개 ,산책하기좋았어요 벚꽃도 예쁘고
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 5개 ,"드라이브 하고, 잠깐 산 공기 마시고, 차나 식사 하고 돌아오면 딱! 늘 좋은 곳ㅎㅎ"
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 3개 ,인스턴트 드라이브 코스
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 3개 ,그냥저냥
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 3개 ,시야가 좋고 역사적으로 중요한 곳이다
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 4개 ,산책하기 최고
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 4개 ,가족과 산책하기 좋아요^^
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 4개 ,개인 소유지로 보이는 집들이 정비되면 좋겠다
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 4개 ,역사가 담긴 장소 입니다
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 5개 ,영화의 남한산성을 떠올리며 걷기 좋은 등산로
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 4개 ,좋은날   좋은공기  최고입니다.
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 3개 ,그럭저럭입니다.
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 5개 ,건강해지는기부이네요
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 5개 ,좋은 산책로
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 5개 ,간단한 등산코스로 최고
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 5개 ,운동삼아 올라가기에 적당해요
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 5개 ,멋!
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 4개 ,산책하기 좋아요~~
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 3개 ,현제 공사중
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 3개 ,그냥 산책로 따라 걷기 좋아요.
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 5개 ,엄청시원하고 ~
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 2개 ,수어장대코스 공사중
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 4개 ,산책이랑 주변가게는 케바케 주차가능 유료
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 5개 ,10여년전에가본장소인데사람도만코날씨도좋아서아주좋아싸음
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 4개 ,무난한 산책코스로 좋음
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 5개 ,아이들과 함께 하시면 더 좋아요
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 5개 ,서울 인근 옛성터 남한산성
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 4개 ,역사의 현장임...지나다니는 사람마다 병자호란 얘기함
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 5개 ,산책하기 최고
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 4개 ,경치가 너무 좋아요.
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 4개 ,좋은대 너무  힘듬
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 5개 ,남한산성은 수어장대라는 전망대가 있는데요 서울경치를 한 눈에 바라볼 수 있고 남한산성의 높이는 654M입니다
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 5개 ,너무 좋아요!!
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 5개 ,ㅇㅇ
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 4개 ,사계절 다좋은 곳.
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 5개 ,역사의 현장
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 4개 ,시민 휴게장소로 좋음
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 5개 ,산이주는 여유
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 5개 ,둘레길 굿
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 5개 ,힐링하기 조은곳
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 3개 ,좋아요
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 5개 ,계곡산장 친절해요~
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 4개 ,남한산성 소설과 영화를 보고 가보시길...좀 더 색 다름
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 4개 ,가볍게 등산하기 좋은곳
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 5개 ,역사를 생각하며
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 1개 ,역사적으로 지속적관리 필요함
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 1개 ,주차장부터 음식점 까지 최악이었어요 두번다시는 가고싶지 않네요
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 2개 ,성각보수중
중랑구,남한산성 북문,4.3,https://lh5.googleusercontent.com/p/AF1QipNFPX5PVQhmmlmj2FQ3QMxZUrx6Br_JDAeKK2ug=w408-h306-k-no,경기도 광주시 중부면 산성리 661, 별표 5개 ,소나무가 좋음
